"COVID-19 doses (daily, no outliers)",Daily new confirmed deaths due to COVID-19 (no outliers)
1281.0,2061534.5999999999
4230.0,1374356.4
1483.0,1546150.9
1711.0,1202561.9000000001
1752.0,1374356.4
11.0,1202561.9000000001
465.0,1546150.9
990.0,1288459.1
1932.0,1889740.0
960.0,1116664.5
1844.0,1460253.7
1298.0,773075.4600000001
24.0,1116664.5
570.0,773075.4600000001
1130.0,515383.66000000003
2506.0,1030767.2999999999
993.0,1030767.2999999999
1485.0,858972.7000000001
1437.0,773075.4600000001
15.0,515383.66000000003
478.0,1030767.2999999999
1133.0,773075.4600000001
2950.0,429486.36
3283.0,944870.0
2433.0,687178.2
1775.0,601280.9
31.0,515383.66000000003
1500.0,773075.4600000001
8536.0,601280.9
9743.0,343589.1
338.0,858972.7000000001
2466.0,257691.83000000002
1606.0,429486.36
20244.0,429486.36
21557.0,687178.2
17582.0,429486.36
11056.0,85897.27399999999
3441.0,1030767.2999999999
490.0,515383.66000000003
1386.0,687178.2
20968.0,601280.9
23937.0,601280.9
19234.0,171794.55
14196.0,515383.66000000003
5785.0,687178.2
806.0,515383.66000000003
7490.0,601280.9
12249.0,257691.83000000002
19512.0,601280.9
13011.0,257691.83000000002
9363.0,601280.9
5968.0,171794.55
1398.0,773075.4600000001
5101.0,343589.1
8032.0,601280.9
14257.0,343589.1
10197.0,343589.1
6551.0,257691.83000000002
2758.0,343589.1
14.0,601280.9
2485.0,773075.4600000001
3425.0,515383.66000000003
6632.0,773075.4600000001
4189.0,773075.4600000001
3569.0,257691.83000000002
2156.0,687178.2
14.0,1116664.5
1669.0,687178.2
2338.0,858972.7000000001
4846.0,858972.7000000001
1563.0,257691.83000000002
2764.0,601280.9
2564.0,515383.66000000003
30.0,858972.7000000001
831.0,944870.0
1246.0,1202561.9000000001
5062.0,1030767.2999999999
2811.0,773075.4600000001
3687.0,858972.7000000001
1756.0,1202561.9000000001
20.0,773075.4600000001
983.0,773075.4600000001
1740.0,858972.7000000001
1954.0,1460253.7
43.0,1116664.5
1717.0,858972.7000000001
1208.0,1116664.5
10.0,429486.36
1188.0,1374356.4
1752.0,1546150.9
2391.0,1288459.1
2141.0,1374356.4
1994.0,1202561.9000000001
927.0,773075.4600000001
4.0,944870.0
637.0,773075.4600000001
822.0,858972.7000000001
3905.0,858972.7000000001
2006.0,944870.0
2408.0,858972.7000000001
661.0,1030767.2999999999
12.0,773075.4600000001
1405.0,515383.66000000003
1762.0,601280.9
2641.0,1288459.1
2715.0,944870.0
1792.0,858972.7000000001
460.0,858972.7000000001
3.0,858972.7000000001
11.0,1030767.2999999999
2309.0,858972.7000000001
3115.0,601280.9
3262.0,1546150.9
3318.0,601280.9
629.0,515383.66000000003
33.0,429486.36
1317.0,858972.7000000001
3005.0,601280.9
4759.0,773075.4600000001
4111.0,257691.83000000002
2993.0,773075.4600000001
676.0,773075.4600000001
4.0,257691.83000000002
2157.0,343589.1
3100.0,171794.55
3460.0,687178.2
2640.0,429486.36
2662.0,601280.9
478.0,515383.66000000003
6.0,687178.2
2664.0,343589.1
3839.0,429486.36
2997.0,343589.1
4760.0,601280.9
7309.0,343589.1
3716.0,343589.1
28.0,601280.9
90795.0,687178.2
106135.0,687178.2
106819.0,601280.9
120674.0,687178.2
94566.0,343589.1
45254.0,773075.4600000001
4819.0,171794.55
107625.0,85897.27399999999
127644.0,171794.55
131564.0,85897.27399999999
128153.0,343589.1
98495.0,343589.1
47803.0,257691.83000000002
5623.0,429486.36
114370.0,343589.1
129459.0,257691.83000000002
135846.0,515383.66000000003
118367.0,257691.83000000002
91233.0,429486.36
38531.0,257691.83000000002
2929.0,257691.83000000002
81709.0,343589.1
114899.0,343589.1
115402.0,944870.0
102986.0,687178.2
85283.0,773075.4600000001
41498.0,515383.66000000003
2357.0,687178.2
83528.0,601280.9
89295.0,773075.4600000001
100341.0,1288459.1
88013.0,773075.4600000001
69452.0,601280.9
38209.0,1030767.2999999999
1805.0,858972.7000000001
61153.0,858972.7000000001
65667.0,515383.66000000003
74292.0,944870.0
62374.0,687178.2
54173.0,687178.2
29662.0,1288459.1
1312.0,601280.9
50897.0,515383.66000000003
48304.0,858972.7000000001
64491.0,858972.7000000001
47193.0,687178.2
39511.0,429486.36
19330.0,343589.1
943.0,601280.9
10457.0,944870.0
409.0,429486.36
15830.0,429486.36
19815.0,257691.83000000002
12422.0,515383.66000000003
9585.0,687178.2
51.0,171794.55
11653.0,601280.9
13390.0,257691.83000000002
15831.0,429486.36
12665.0,429486.36
434.0,343589.1
3746.0,257691.83000000002
15.0,515383.66000000003
6225.0,601280.9
7361.0,601280.9
13831.0,773075.4600000001
5518.0,515383.66000000003
6516.0,429486.36
6524.0,171794.55
27.0,171794.55
3443.0,85897.27399999999
4668.0,257691.83000000002
4141.0,429486.36
5981.0,601280.9
5543.0,343589.1
2152.0,85897.27399999999
18.0,515383.66000000003
2972.0,343589.1
5208.0,257691.83000000002
6603.0,0.0
4190.0,343589.1
3025.0,515383.66000000003
1661.0,85897.27399999999
24.0,257691.83000000002
2049.0,257691.83000000002
3734.0,858972.7000000001
5563.0,773075.4600000001
3349.0,515383.66000000003
3834.0,515383.66000000003
1798.0,429486.36
34.0,515383.66000000003
2640.0,773075.4600000001
2702.0,858972.7000000001
3541.0,429486.36
3942.0,1546150.9
3268.0,858972.7000000001
1225.0,773075.4600000001
15.0,773075.4600000001
2555.0,773075.4600000001
3375.0,1116664.5
3625.0,944870.0
2152.0,1288459.1
1226.0,944870.0
75.0,1116664.5
3.0,1116664.5
587.0,1116664.5
1160.0,1116664.5
1277.0,944870.0
1230.0,1546150.9
898.0,687178.2
54.0,1374356.4
6.0,1460253.7
657.0,858972.7000000001
1078.0,515383.66000000003
1106.0,1030767.2999999999
1218.0,1116664.5
1620.0,1030767.2999999999
320.0,858972.7000000001
7.0,773075.4600000001
1999.0,1030767.2999999999
1545.0,429486.36
1400.0,1116664.5
1881.0,858972.7000000001
2248.0,687178.2
336.0,773075.4600000001
2.0,429486.36
1403.0,773075.4600000001
1527.0,343589.1
1063.0,257691.83000000002
1299.0,429486.36
1330.0,515383.66000000003
152.0,343589.1
15.0,429486.36
671.0,85897.27399999999
937.0,429486.36
900.0,257691.83000000002
1275.0,343589.1
1181.0,687178.2
160.0,343589.1
11.0,515383.66000000003
499.0,0.0
733.0,257691.83000000002
545.0,171794.55
742.0,515383.66000000003
791.0,343589.1
157.0,171794.55
8.0,343589.1
391.0,773075.4600000001
556.0,773075.4600000001
485.0,601280.9
456.0,257691.83000000002
495.0,515383.66000000003
113.0,515383.66000000003
376.0,601280.9
297.0,429486.36
612.0,858972.7000000001
465.0,601280.9
88.0,601280.9
1.0,773075.4600000001
201.0,429486.36
234.0,944870.0
254.0,1030767.2999999999
388.0,515383.66000000003
390.0,515383.66000000003
82.0,1030767.2999999999
246.0,858972.7000000001
270.0,601280.9
306.0,858972.7000000001
332.0,1030767.2999999999
58.0,429486.36
214.0,858972.7000000001
244.0,601280.9
372.0,257691.83000000002
302.0,858972.7000000001
60.0,1202561.9000000001
2.0,687178.2
162.0,515383.66000000003
197.0,1116664.5
186.0,1116664.5
235.0,773075.4600000001
304.0,601280.9
86.0,1202561.9000000001
1.0,1288459.1
205.0,1202561.9000000001
174.0,429486.36
178.0,944870.0
171.0,1288459.1
213.0,1202561.9000000001
61.0,1030767.2999999999
8.0,1116664.5
128.0,1116664.5
147.0,944870.0
131.0,515383.66000000003
192.0,858972.7000000001
235.0,687178.2
43.0,858972.7000000001
126.0,773075.4600000001
88.0,601280.9
110.0,429486.36
142.0,257691.83000000002
34.0,1546150.9
98.0,687178.2
95.0,429486.36
124.0,171794.55
19.0,515383.66000000003
102.0,85897.27399999999
107.0,85897.27399999999
128.0,257691.83000000002
96.0,944870.0
30.0,429486.36
109.0,944870.0
98.0,429486.36
97.0,343589.1
126.0,257691.83000000002
17.0,515383.66000000003
75.0,429486.36
164.0,343589.1
91.0,429486.36
69.0,429486.36
28.0,343589.1
82.0,343589.1
67.0,257691.83000000002
62.0,85897.27399999999
76.0,85897.27399999999
20.0,343589.1
77.0,257691.83000000002
66.0,171794.55
5.0,429486.36
61.0,257691.83000000002
10.0,429486.36
1.0,343589.1
39.0,257691.83000000002
68.0,343589.1
50.0,171794.55
83.0,343589.1
110.0,0.0
8.0,85897.27399999999
71.0,343589.1
63.0,85897.27399999999
68.0,0.0
3.0,85897.27399999999
86.0,171794.55
82.0,85897.27399999999
35.0,0.0
65.0,85897.27399999999
12.0,0.0
32.0,0.0
42.0,85897.27399999999
30.0,343589.1
59.0,85897.27399999999
10.0,85897.27399999999
56.0,0.0
20.0,0.0
30.0,85897.27399999999
42.0,171794.55
8.0,0.0
1.0,85897.27399999999
20.0,0.0
35.0,0.0
27.0,0.0
48.0,0.0
36.0,0.0
19.0,0.0
41.0,0.0
25.0,0.0
25.0,0.0
26.0,0.0
4.0,0.0
28.0,0.0
14.0,0.0
26.0,0.0
29.0,0.0
5.0,0.0
10.0,0.0
10.0,0.0
14.0,0.0
13.0,0.0
10.0,0.0
17.0,0.0
20.0,0.0
1.0,0.0
12.0,0.0
10.0,0.0
10.0,0.0
13.0,0.0
1.0,0.0
8.0,0.0
8.0,0.0
7.0,0.0
12.0,0.0
2.0,0.0
23.0,0.0
26.0,0.0
3.0,0.0
21.0,0.0
35.0,0.0
10.0,0.0
27.0,0.0
11.0,0.0
25.0,0.0
21.0,0.0
26.0,0.0
34.0,0.0
17.0,0.0
45.0,0.0
43.0,0.0
27.0,0.0
33.0,0.0
55.0,0.0
152.0,0.0
267.0,0.0
3722.0,0.0
2865.0,0.0
659.0,0.0
289.0,0.0
3635.0,0.0
13475.0,0.0
16125.0,0.0
22823.0,0.0
30277.0,0.0
17707.0,0.0
3024.0,0.0
34247.0,0.0
52810.0,0.0
53854.0,0.0
65433.0,0.0
58783.0,0.0
53484.0,0.0
5775.0,0.0
45858.0,0.0
66824.0,0.0
65062.0,0.0
76651.0,0.0
65805.0,0.0
60568.0,0.0
5285.0,0.0
48107.0,0.0
60789.0,0.0
52724.0,0.0
61169.0,0.0
50522.0,0.0
50769.0,0.0
6323.0,0.0
43302.0,0.0
54257.0,0.0
47400.0,0.0
53459.0,0.0
42718.0,0.0
45817.0,0.0
2224.0,0.0
28585.0,0.0
34685.0,0.0
29370.0,0.0
33777.0,0.0
28279.0,0.0
24318.0,0.0
1898.0,0.0
14639.0,0.0
15889.0,0.0
1438.0,0.0
13327.0,0.0
13986.0,0.0
6741.0,0.0
444.0,0.0
13712.0,0.0
16103.0,0.0
13200.0,0.0
16180.0,0.0
14714.0,0.0
2109.0,0.0
411.0,0.0
9453.0,0.0
10437.0,0.0
8779.0,0.0
10234.0,0.0
10444.0,0.0
3262.0,0.0
483.0,0.0
7250.0,0.0
6147.0,0.0
5434.0,0.0
6039.0,0.0
5958.0,0.0
1561.0,0.0
262.0,0.0
4447.0,0.0
4012.0,0.0
3313.0,0.0
4105.0,0.0
3336.0,0.0
587.0,0.0
84.0,0.0
2581.0,0.0
2969.0,0.0
2286.0,0.0
2729.0,0.0
2841.0,0.0
537.0,0.0
11.0,0.0
2128.0,0.0
2344.0,0.0
2085.0,0.0
2143.0,0.0
2614.0,0.0
439.0,0.0
108.0,0.0
1845.0,0.0
2205.0,0.0
2199.0,0.0
2412.0,0.0
2517.0,0.0
416.0,0.0
8.0,0.0
25.0,0.0
475.0,0.0
643.0,0.0
756.0,0.0
603.0,0.0
85.0,0.0
12.0,0.0
2.0,0.0
220.0,0.0
392.0,0.0
436.0,0.0
526.0,0.0
140.0,0.0
10.0,0.0
337.0,0.0
355.0,0.0
337.0,0.0
456.0,0.0
599.0,0.0
77.0,0.0
2.0,0.0
319.0,0.0
362.0,0.0
236.0,0.0
302.0,0.0
414.0,0.0
79.0,0.0
5.0,0.0
200.0,0.0
185.0,0.0
128.0,0.0
229.0,0.0
239.0,0.0
41.0,0.0
1.0,0.0
143.0,0.0
191.0,0.0
140.0,0.0
145.0,0.0
150.0,0.0
32.0,0.0
1.0,0.0
115.0,0.0
107.0,0.0
103.0,0.0
132.0,0.0
131.0,0.0
17.0,0.0
6.0,0.0
256.0,0.0
144.0,0.0
179.0,0.0
1023.0,0.0
2444.0,2482985.3000000003
2511.0,0.0
1387.0,0.0
971.0,0.0
1207.0,0.0
1856.0,0.0
1080.0,0.0
900.0,0.0
1751.0,0.0
1082.0,0.0
1107.0,0.0
1079.0,0.0
1154.0,0.0
1086.0,2482985.3000000003
592.0,0.0
1016.0,0.0
934.0,0.0
10917.0,0.0
1974.0,0.0
1227.0,0.0
820.0,0.0
923.0,2482985.3000000003
1591.0,0.0
2001.0,2482985.3000000003
1952.0,0.0
4913.0,0.0
3969.0,0.0
4231.0,0.0
3356.0,0.0
3039.0,0.0
1918.0,0.0
2777.0,0.0
2662.0,0.0
5132.0,9931941.0
2583.0,0.0
2826.0,2482985.3000000003
2334.0,0.0
2490.0,0.0
2277.0,2482985.3000000003
2332.0,2482985.3000000003
3361.0,7448956.0
1385.0,0.0
1549.0,0.0
1961.0,0.0
3712.0,0.0
4662.0,0.0
5875.0,4965970.5
5470.0,7448956.0
85949.0,0.0
97322.0,0.0
91432.0,0.0
66214.0,0.0
53848.0,0.0
40072.0,0.0
18758.0,0.0
6157.0,0.0
7059.0,0.0
1486.0,0.0
1367.0,0.0
1312.0,0.0
1163.0,0.0
1254.0,0.0
782.0,0.0
128.0,0.0
1348.0,0.0
1089.0,0.0
320.0,0.0
571.0,0.0
588.0,0.0
276.0,0.0
38.0,0.0
346.0,0.0
153.0,0.0
301.0,0.0
21.0,0.0
141.0,0.0
184.0,0.0
7.0,0.0
349.0,0.0
146.0,0.0
56.0,0.0
93.0,0.0
92.0,0.0
76.0,0.0
153.0,0.0
136.0,0.0
293.0,0.0
91.0,0.0
151.0,0.0
112.0,0.0
85.0,0.0
1.0,0.0
89.0,0.0
64.0,0.0
22.0,0.0
94.0,0.0
141.0,0.0
63.0,0.0
67.0,0.0
28.0,0.0
43.0,0.0
95232.0,0.0
87648.0,0.0
67091.0,0.0
50812.0,0.0
31615.0,0.0
22432.0,0.0
4064.0,0.0
1971.0,0.0
15967.0,0.0
930.0,0.0
232.0,0.0
332.0,0.0
710.0,0.0
452.0,0.0
414.0,0.0
1971.0,4968057.6
1612.0,6127270.7
2258.0,4802455.4
206.0,5133659.4
116.0,4471251.5
1153.0,5464863.3
847.0,3560441.3
415.0,5630465.0
820.0,1987223.0
1604.0,2401227.7
5674.0,3146436.5
723.0,2318426.8000000003
5161.0,1490417.2
7014.0,1324815.3
7809.0,1821621.1
5397.0,1076412.4
4864.0,2152824.9000000004
637.0,1573218.2
431.0,0.0
3592.0,3394839.3000000003
4229.0,1159213.4000000001
4554.0,1324815.3
5352.0,1904422.0
11039.0,1490417.2
2074.0,1076412.4
1262.0,1076412.4
11710.0,828009.6
16369.0,745208.6
20097.0,1159213.4000000001
19682.0,1573218.2
20993.0,1159213.4000000001
3943.0,1987223.0
773.0,993611.5
11923.0,1821621.1
13517.0,1738820.1
14858.0,2070024.0
13930.0,2318426.8000000003
1950.0,1490417.2
1742.0,1904422.0
1274.0,2070024.0
16552.0,910810.53
18291.0,662407.64
20531.0,1656019.2
22349.0,1821621.1
23038.0,1573218.2
4660.0,2235625.6999999997
2516.0,1324815.3
16399.0,1159213.4000000001
18479.0,745208.6
20458.0,1490417.2
21061.0,2235625.6999999997
23081.0,1904422.0
5878.0,6955280.3
2856.0,1821621.1
18164.0,745208.6
19817.0,1159213.4000000001
19155.0,1490417.2
23428.0,2401227.7
27324.0,2980834.5
9495.0,2235625.6999999997
3997.0,2070024.0
28044.0,2401227.7
34292.0,993611.5
39098.0,3063635.3000000003
37278.0,1987223.0
43320.0,2898033.6
5507.0,2566829.7
3043.0,1987223.0
27377.0,2815232.5
31294.0,993611.5
31556.0,1159213.4000000001
25127.0,3891645.0
23754.0,3394839.3000000003
6996.0,2318426.8000000003
1522.0,2566829.7
12164.0,1904422.0
11437.0,1904422.0
8708.0,2484028.8
25768.0,4140048.0
37070.0,3063635.3000000003
9106.0,5299261.0
3654.0,3477640.2
39329.0,3477640.2
48518.0,1987223.0
51540.0,4057247.0000000005
55089.0,5713266.0
55784.0,4802455.4
14231.0,7203683.4
5278.0,6375674.0
39126.0,4388450.6
42024.0,4554053.0
54313.0,4885256.3
52392.0,8280096.0
52309.0,8445698.0
13515.0,7120882.5
5370.0,5382062.399999999
46340.0,4802455.4
47916.0,2980834.5
38004.0,4388450.6
8874.0,9522110.0
38208.0,7700489.0
10761.0,8280096.0
3914.0,5630465.0
49142.0,6706877.699999999
61393.0,3560441.3
43311.0,4802455.4
29394.0,7866091.0
44863.0,5796067.0
7528.0,6127270.7
4438.0,7948892.0
22762.0,5630465.0
24831.0,4719654.600000001
33866.0,5961669.0
30364.0,10267319.0
30029.0,7286484.2
10449.0,8114494.000000001
6037.0,7038081.0
3874.0,6541275.5
35940.0,3643242.1
48265.0,3477640.2
48464.0,5713266.0
58053.0,7120882.5
15097.0,7038081.0
12850.0,6789678.600000001
49125.0,4554053.0
49768.0,2484028.8
41432.0,4140048.0
56709.0,5878868.0
73405.0,5382062.399999999
17963.0,4554053.0
24082.0,4719654.600000001
44918.0,3394839.3000000003
86106.0,2566829.7
80018.0,2815232.5
57766.0,2318426.8000000003
48808.0,4471251.5
16308.0,4885256.3
20603.0,3891645.0
64724.0,2235625.6999999997
68602.0,1573218.2
67934.0,2566829.7
76538.0,3063635.3000000003
69117.0,4802455.4
27335.0,2484028.8
36449.0,2566829.7
90986.0,3063635.3000000003
87841.0,1242014.4
88969.0,1407616.3
91742.0,2484028.8
96762.0,3394839.3000000003
30170.0,2484028.8
37082.0,3063635.3000000003
99784.0,1987223.0
108731.0,1159213.4000000001
93740.0,1738820.1
72927.0,3643242.1
60940.0,3146436.5
17565.0,2484028.8
20718.0,1821621.1
59399.0,1242014.4
45403.0,1490417.2
39601.0,1656019.2
39603.0,1904422.0
3950.0,2318426.8000000003
9962.0,2070024.0
11396.0,1987223.0
44053.0,993611.5
45257.0,993611.5
54298.0,1738820.1
62940.0,6458474.6
62898.0,2235625.6999999997
15944.0,1987223.0
15152.0,1573218.2
60273.0,0.0
57947.0,2732431.6999999997
61551.0,1076412.4
54659.0,1987223.0
49248.0,1159213.4000000001
10914.0,1656019.2
10318.0,1076412.4
48689.0,2235625.6999999997
91137.0,496805.76
94158.0,910810.53
99850.0,1407616.3
98193.0,1656019.2
39718.0,1738820.1
38106.0,0.0
99338.0,2566829.7
51025.0,745208.6
32892.0,1490417.2
24039.0,1904422.0
24041.0,1738820.1
20706.0,1076412.4
10274.0,910810.53
26535.0,828009.6
34864.0,414004.8
34865.0,165601.91
34076.0,1242014.4
25001.0,993611.5
5319.0,1407616.3
3968.0,828009.6
22928.0,1159213.4000000001
22930.0,414004.8
24066.0,662407.64
13680.0,662407.64
13680.0,1076412.4
13682.0,993611.5
27222.0,1656019.2
27223.0,496805.76
79190.0,414004.8
79191.0,414004.8
9839.0,579606.7000000001
4849.0,662407.64
48999.0,0.0
39900.0,331203.82
39901.0,579606.7000000001
20467.0,745208.6
20468.0,828009.6
3643.0,745208.6
3899.0,1242014.4
41420.0,993611.5
22907.0,165601.91
21238.0,165601.91
17192.0,331203.82
19508.0,414004.8
4323.0,414004.8
2628.0,745208.6
22145.0,496805.76
30514.0,248402.88
29944.0,414004.8
43478.0,248402.88
42981.0,414004.8
7454.0,579606.7000000001
8813.0,496805.76
61000.0,662407.64
76756.0,165601.91
65307.0,3560441.3
59181.0,496805.76
50400.0,331203.82
9213.0,331203.82
4821.0,414004.8
68271.0,165601.91
50862.0,248402.88
61306.0,165601.91
42966.0,331203.82
75442.0,331203.82
34835.0,331203.82
14510.0,745208.6
33584.0,82800.955
1824.0,248402.88
20567.0,0.0
27531.0,662407.64
29935.0,496805.76
8548.0,745208.6
3132.0,745208.6
19995.0,331203.82
22173.0,248402.88
20307.0,248402.88
35369.0,496805.76
35993.0,745208.6
16131.0,1076412.4
10752.0,496805.76
27987.0,0.0
43065.0,1076412.4
42900.0,414004.8
49765.0,662407.64
45749.0,1076412.4
23016.0,496805.76
4284.0,165601.91
24060.0,910810.53
46412.0,496805.76
36705.0,993611.5
34674.0,1324815.3
34512.0,662407.64
14258.0,1407616.3
4377.0,1324815.3
36166.0,1407616.3
37720.0,579606.7000000001
40219.0,828009.6
41134.0,1407616.3
45944.0,662407.64
15878.0,745208.6
3786.0,0.0
40403.0,828009.6
45046.0,579606.7000000001
48288.0,2070024.0
47053.0,1407616.3
53315.0,993611.5
17539.0,414004.8
4663.0,1987223.0
51617.0,0.0
56119.0,993611.5
56733.0,1076412.4
54082.0,2070024.0
43945.0,1407616.3
14466.0,1573218.2
16052.0,1407616.3
45548.0,1656019.2
47094.0,993611.5
42072.0,1573218.2
34719.0,1738820.1
28391.0,1324815.3
2016.0,1656019.2
3904.0,1159213.4000000001
47065.0,1324815.3
76861.0,662407.64
49084.0,1821621.1
74294.0,3808844.0
35676.0,2318426.8000000003
35677.0,2484028.8
6905.0,0.0
145277.0,3477640.2
138747.0,910810.53
133930.0,2484028.8
146827.0,3891645.0
86178.0,3146436.5
86180.0,3312038.4
17321.0,0.0
104338.0,5713266.0
92977.0,2152824.9000000004
80323.0,1324815.3
98247.0,4719654.600000001
72624.0,3891645.0
27323.0,0.0
9934.0,3808844.0
138425.0,7369285.0
75557.0,1324815.3
68144.0,3063635.3000000003
50402.0,7120882.5
60548.0,5133659.4
10463.0,5382062.399999999
5831.0,5464863.3
45359.0,0.0
70812.0,4968057.6
57570.0,3394839.3000000003
50562.0,4057247.0000000005
54529.0,4471251.5
23699.0,4140048.0
6346.0,0.0
66683.0,5547664.0
35185.0,2318426.8000000003
36542.0,2649630.5
33318.0,4968057.6
49534.0,2815232.5
19894.0,2318426.8000000003
4313.0,2401227.7
33408.0,2235625.6999999997
34324.0,1738820.1
37982.0,1738820.1
35804.0,2318426.8000000003
39672.0,1656019.2
21243.0,1738820.1
5427.0,3643242.1
31406.0,1407616.3
33205.0,1076412.4
32375.0,1407616.3
34747.0,910810.53
33120.0,1324815.3
18477.0,0.0
4024.0,1159213.4000000001
27369.0,496805.76
28608.0,662407.64
27918.0,1159213.4000000001
35925.0,496805.76
22538.0,0.0
9723.0,0.0
1432.0,0.0
1030.0,2152824.9000000004
742.0,496805.76
26028.0,248402.88
10004.0,165601.91
57766.0,828009.6
16425.0,0.0
2518.0,165601.91
17528.0,662407.64
16006.0,496805.76
19083.0,82800.955
22274.0,0.0
25237.0,165601.91
7265.0,82800.955
3436.0,0.0
38843.0,0.0
29727.0,165601.91
37644.0,82800.955
22075.0,0.0
21145.0,82800.955
8479.0,414004.8
1475.0,0.0
13729.0,82800.955
17208.0,0.0
18078.0,0.0
12278.0,0.0
22864.0,82800.955
5677.0,248402.88
1766.0,0.0
15738.0,0.0
13495.0,165601.91
14602.0,20853218.985953756
17198.0,0.0
14755.0,82800.955
5898.0,0.0
1282.0,82800.955
8679.0,0.0
9776.0,82800.955
4440.0,0.0
6353.0,0.0
13055.0,165601.91
5085.0,0.0
778.0,0.0
5711.0,0.0
6912.0,0.0
6899.0,0.0
8357.0,165601.91
2161.0,0.0
1589.0,165601.91
586.0,0.0
106777.0,0.0
8691.0,0.0
11301.0,82800.955
11646.0,165601.91
18735.0,0.0
3057.0,0.0
3856.0,0.0
8856.0,0.0
12154.0,165601.91
10064.0,0.0
12329.0,82800.955
10805.0,82800.955
6293.0,0.0
570.0,0.0
595.0,0.0
8862.0,1076412.4
9984.0,0.0
6990.0,82800.955
15141.0,0.0
5430.0,0.0
821.0,82800.955
7308.0,0.0
9094.0,0.0
9419.0,0.0
29937.0,82800.955
3663.0,0.0
1545.0,0.0
742.0,0.0
7744.0,0.0
5335.0,0.0
15348.0,1407616.3
13965.0,0.0
19517.0,0.0
9654.0,0.0
2294.0,0.0
7712.0,0.0
13745.0,165601.91
9573.0,0.0
9227.0,0.0
7619.0,82800.955
4066.0,0.0
1095.0,82800.955
7742.0,0.0
12448.0,0.0
8160.0,82800.955
7500.0,0.0
8259.0,0.0
6867.0,0.0
1871.0,0.0
8177.0,82800.955
11390.0,0.0
11359.0,0.0
12652.0,0.0
13121.0,82800.955
8634.0,0.0
1767.0,0.0
9084.0,82800.955
10642.0,0.0
8778.0,0.0
11892.0,0.0
10225.0,0.0
8025.0,0.0
1329.0,0.0
7495.0,0.0
6820.0,0.0
9396.0,82800.955
13421.0,0.0
13874.0,0.0
7566.0,0.0
1558.0,0.0
8155.0,82800.955
13730.0,0.0
16463.0,0.0
15686.0,0.0
11224.0,0.0
6793.0,0.0
969.0,165601.91
6606.0,165601.91
8389.0,82800.955
7912.0,0.0
8174.0,82800.955
9166.0,331203.82
4409.0,0.0
1285.0,82800.955
8496.0,414004.8
10073.0,0.0
10822.0,82800.955
9437.0,248402.88
13574.0,331203.82
4650.0,0.0
1133.0,0.0
8539.0,165601.91
16171.0,248402.88
17677.0,579606.7000000001
20835.0,165601.91
19753.0,662407.64
7163.0,0.0
1808.0,1159213.4000000001
9315.0,331203.82
15553.0,331203.82
17529.0,331203.82
19786.0,579606.7000000001
23395.0,331203.82
12243.0,745208.6
2686.0,662407.64
11338.0,248402.88
12713.0,414004.8
9859.0,662407.64
13019.0,248402.88
12203.0,662407.64
3147.0,248402.88
1258.0,496805.76
4936.0,165601.91
8345.0,331203.82
12574.0,579606.7000000001
12402.0,662407.64
17556.0,248402.88
3753.0,579606.7000000001
1042.0,0.0
6530.0,745208.6
9137.0,496805.76
10631.0,745208.6
10545.0,496805.76
9404.0,414004.8
5187.0,745208.6
819.0,248402.88
5282.0,82800.955
9633.0,248402.88
9688.0,331203.82
9517.0,165601.91
9822.0,496805.76
2757.0,248402.88
2759.0,414004.8
5070.0,248402.88
6694.0,82800.955
6895.0,82800.955
6574.0,165601.91
6159.0,0.0
3422.0,248402.88
461.0,331203.82
3386.0,248402.88
5365.0,0.0
5696.0,82800.955
6101.0,165601.91
5827.0,82800.955
2836.0,165601.91
569.0,165601.91
3110.0,0.0
4894.0,82800.955
4024.0,82800.955
4371.0,0.0
5572.0,82800.955
1465.0,579606.7000000001
1466.0,82800.955
3368.0,82800.955
4601.0,0.0
4535.0,82800.955
4179.0,0.0
5977.0,0.0
2731.0,0.0
644.0,248402.88
3458.0,0.0
5739.0,0.0
6526.0,82800.955
7103.0,0.0
7686.0,82800.955
4238.0,0.0
224.0,248402.88
1670.0,0.0
3081.0,0.0
3010.0,0.0
3010.0,0.0
3953.0,0.0
26978.0,624062.9600000001
66884.0,0.0
10435.0,20853218.985953756
997.0,4992715.399999999
12418.0,2619986.8
92297.0,2149245.0
87875.0,5667920.600000001
268570.0,6371655.5
110999.0,6257536.4
40686.0,5211443.4
187805.0,5715470.3
243987.0,2814940.5
281800.0,2981364.3000000003
235552.0,5772529.600000001
360715.0,6100622.0
122710.0,6590384.0
37596.0,5320808.0
208432.0,6081602.6
229153.0,2658026.5
280430.0,2829205.3
272772.0,5753510.0
326477.0,5962728.5
152298.0,5858119.0
51857.0,5891403.699999999
214669.0,4650357.7
300125.0,2482092.6
286503.0,3024159.0
289301.0,6419205.0
429070.0,6324105.699999999
111737.0,6423960.0
57036.0,6124397.3
315958.0,4959430.0
273602.0,3390291.2
323141.0,2510622.5
328476.0,5549046.0
278012.0,5468211.7
137634.0,6500039.6
77554.0,6219496.699999999
268705.0,5763019.6
254615.0,2505867.5
247324.0,3038423.8
302787.0,6590384.0
220255.0,6790092.5
111526.0,7327404.0
31835.0,6357390.399999999
375624.0,6590384.0
436295.0,3428331.0999999996
462354.0,3699364.2
429484.0,7802900.3
407382.0,9081986.0
254146.0,8078689.000000001
117721.0,8558940.0
