COVID-19 doses (daily),Daily new confirmed deaths due to COVID-19
12.29839349810832,12.379382132000188
11.868628246512193,12.385179248226345
11.907702525512486,11.972464531168082
12.320509377441024,12.325638091748647
12.363018016567514,12.50231932431074
12.249842323360177,12.27531326632473
12.336857588863209,12.343875583351789
12.483207099412988,12.265588747282855
11.99783408588592,12.095569931402537
11.880103557227422,11.950388792343364
12.357711258472099,12.288133853122918
12.71213686176491,12.252473815466832
12.521130617579528,12.310181953754341
12.886677752070264,12.144543671160212
12.847663760339092,12.133453026767302
12.323592402087211,12.08391941823185
12.538088323572527,12.166362584665828
12.674249983120058,12.187715682757295
12.529452839858504,12.337833358927094
12.399181517791428,12.554896958751758
12.422997581272535,12.10326220898835
12.189273171252374,12.906925982250092
12.00284305109909,11.85194937188147
12.001110739312441,11.837060915417634
12.28733184374819,12.144543671160212
13.01731770106829,12.325638091748647
12.945804464636906,12.460318583844796
12.807693809799026,12.413671075095584
12.581074766077757,12.194733145728467
12.40564844635935,11.832048426649482
12.453013892042442,11.77518595482255
12.730376883282949,12.265588747282855
12.73102295460385,12.16995327424074
12.784062954668796,12.337833358927094
12.4615321267527,12.056194948495083
12.374604222778798,12.144543671160212
12.262201813211302,11.764490706239371
12.253036237770417,12.155512608559473
12.534088693440276,11.95484316364122
12.571818553594442,12.10326220898835
12.755293247393302,12.396673542139503
12.55761891024841,12.184188321005028
12.543935878552883,12.187715682757295
12.33564076349697,12.01520586206166
12.418528607482939,12.212064558113573
12.44171519786881,12.159142345740246
12.569800826806246,12.16995327424074
12.517960211949312,12.557333032174604
12.59315831512839,12.249168101776759
12.55936898841871,12.316393060525954
12.292924793176818,12.316393060525954
12.318435194635004,12.137163627670265
12.397610600548285,12.019381194641738
12.489683516877777,12.532701234893036
12.348469027762832,12.535191915226202
12.339015039729174,12.20862219267101
12.287895598395703,12.370622975336508
12.241721265193442,12.040000410513032
12.283691340734821,12.24252361301528
12.675705112153585,12.218913843303058
12.954068386772082,12.405208422698623
12.501863205167117,12.583744988035672
12.320204490361059,12.125990316238378
12.236536087005918,12.159142345740246
12.243238123133011,12.215495064785303
12.425062020188372,12.044073757258106
12.936703069177625,12.14821342147422
12.80020811406023,12.41927332996336
12.692130402374257,12.376470943611412
13.385928151740623,12.294483076720242
12.64887599091701,12.310181953754341
12.748235586129985,12.118471603813374
12.752324098670114,11.918640341883568
13.061892518765731,12.137163627670265
12.902258454778336,12.343875583351789
12.5598678971321,12.478911398962438
12.521420978067633,11.968088261830726
13.03046381084082,12.10326220898835
12.919819782493771,12.08781796741797
12.982642216197608,11.900035205995739
13.390966600569422,12.10326220898835
13.504889930330242,12.537676407480182
13.409660675840081,12.542626914500927
13.38955213909301,12.027679980523093
13.0627479711585,12.38228491188795
12.975670968731585,11.950388792343364
13.085893938422908,11.861753341046667
13.658303144416355,12.072131511830383
13.344126776746812,11.998327982900612
13.376760139299343,12.379382132000188
13.312493864979148,12.14821342147422
13.169095539625452,12.322565916464175
13.120352036012696,12.044073757258106
13.220857936233191,12.044073757258106
13.33388647198123,12.268840756666398
13.346214278487693,12.218913843303058
13.461981090395192,12.452243188912384
12.997638533050123,12.064194976583154
12.799575663133956,12.16995327424074
13.060346218958664,12.137163627670265
13.202879942020697,11.885850645695601
13.62710098676104,12.281744059157807
13.479743722489163,12.465666151913338
13.371057865526192,12.444102050713639
13.301866466045833,12.291313526950429
12.788086680820225,12.571826010616286
13.10745503831601,12.04813046202838
13.22208037834773,12.328700901901595
13.314782613931046,12.60252485925427
13.067996142245498,12.627784392693336
13.324491483055402,12.460318583844796
13.23026048120055,12.687207683871598
12.816351346347327,12.788714319860134
13.307507713073326,12.532701234893036
13.32838323148278,12.45494222649487
13.220842168218029,12.6345641007303
13.181709064084705,13.059359571322243
13.247190699270863,12.771187173361415
13.275866990786385,12.763297577646226
12.812670596839224,12.92730010867549
13.07968536989039,12.739248442956404
12.902322358255992,12.578994382665817
13.23665624059955,12.83215823134425
13.325511448907507,12.859507163949775
13.223165901181462,13.158811404058731
12.989355504862107,13.864544787585405
12.834766474658839,13.09976899598652
12.926053510802511,12.739248442956404
13.103417594112456,13.015710871931429
13.044255403592302,13.1304119009679
13.231604362293263,13.291008334420296
13.194189218906272,13.310673549923338
13.237284098321279,13.306081125735776
12.805983843650369,13.363111534290743
12.919855684584121,13.069616015847002
13.485356519426382,12.97488894509115
13.490461543197156,13.141326122686566
13.565468719597224,13.524379477851044
13.880152042550927,13.434420402241722
12.664792350081637,13.386743147835938
12.654370908419336,13.439468417629852
12.473846100068968,13.200592872971134
13.5184750111717,12.900041238638442
13.24362667879306,13.126288344632966
13.43029687348697,13.55624372150998
13.478346265927945,13.37392239799232
13.204417169184225,13.385681033403493
12.59345365083269,13.659181841269158
12.684553367481142,13.39940145297228
13.713848682783977,13.25895822286193
13.889656900810403,13.291008334420296
13.957517456798792,13.273329620863276
13.952948410429135,13.624638993806403
13.408703960461432,13.518813573019123
13.127469996402477,13.318659828886421
12.957780767040056,13.22334987095959
13.499016168581448,13.169421566379786
14.400008431828061,13.2933420799009
13.648652817660656,13.54271171211325
13.61382622672469,13.397302795995175
13.689990984829912,13.868486995072066
13.394570487893102,13.587123910612748
13.311881311383269,13.169421566379786
13.887999484456333,13.065233250223132
13.454186882540474,12.947267428914818
13.992956163270792,13.362023960430536
14.084521300961091,13.501927670005502
13.70807740699216,13.639589359111424
13.365478561340357,13.436442652709102
13.657155008383514,13.05640971142146
14.146373233231639,13.054931501215735
14.283582698085262,13.135883960977022
14.25580122183594,13.4056710963069
14.279068709676553,13.520672274135963
13.97953702555526,13.224598975589439
13.986969327743523,13.217080290351577
13.737630850983868,12.998643035778398
14.33150430395055,12.953835607400137
14.435987847220991,13.078324338742172
14.358268591918785,13.341132671590183
14.398519271056564,13.40982907144799
14.411409782443576,13.181224940062586
13.88133425291209,13.315244881177973
14.41176758121253,13.2443770955341
14.118809672122097,12.893108842003723
14.208599260010617,12.937333676897222
14.273850871911367,13.294506896588565
14.210964925394634,13.05345114552306
14.066876796014142,13.204421848983083
14.28914147563795,13.027943461197742
13.930684771379015,12.743296947679527
14.485136213692819,12.446823081928715
13.893826421654454,12.855903577669912
13.918490883214995,13.032492344584625
14.23901517135462,12.953835607400137
14.551991328346764,12.765275834072458
14.532283147709219,12.940655920012732
14.149556424758128,12.441373516248273
14.060190448513499,12.449536846806396
14.115020158627285,12.693597502638697
13.974126510747928,12.981278730641282
14.62513903840121,12.689342142760266
14.106810652473737,12.877332946247853
14.087002423465636,12.550006971382516
14.11649890793402,12.510001766988797
14.197707653257767,12.162759007776785
14.213342339557041,12.307061805720343
14.23781344502989,12.722888173945023
14.326856146525138,12.625514291862293
14.0711878218887,12.630049417280453
14.041200464562385,12.900041238638442
14.176698055003019,12.080005554137857
14.234227537537224,12.259052781400326
14.096078963175684,12.557333032174604
14.045151038453803,12.647987098043087
14.050397208399483,12.547553034679584
14.136295243024897,12.346883124954699
14.105231126270844,12.173531065225792
13.999943966561931,11.959277717476349
14.081285307801743,12.052170834732449
14.127982213914352,11.811743303982409
14.235793996950353,12.268840756666398
14.108497360423474,12.473634341458835
14.04762431640292,12.2358346310121
13.963287425279276,12.218913843303058
13.986429181054866,11.832048426649482
14.120123343594276,11.923238005272092
14.291722252235816,11.945914555668848
14.362220682063093,12.095569931402537
14.19036221988943,12.052170834732449
14.358500964094869,11.93237039836588
14.22571906501362,11.847011141735912
14.224610983624526,11.613919190061276
14.265663458756988,11.900035205995739
14.242840609775937,11.656738754760863
14.24836830510535,11.748230287345649
14.192953760866041,12.337833358927094
14.343303971138354,12.072131511830383
14.230181297263389,11.856863335693728
14.187504780267586,11.508559648648024
14.521388902245427,11.697799926993506
14.532095954932467,11.748230287345649
14.317850136886875,11.927814560816861
14.290054800505303,12.060202991500097
14.399468346510222,11.900035205995739
14.33129273768663,11.668643601409553
14.197114164680121,11.350932397182945
14.17999129725908,11.522352837322256
14.142684340500198,11.644690561111128
14.122229670607554,11.626341557171424
14.141621010525627,11.764490706239371
14.145812368027416,12.14821342147422
14.055104142514242,11.68040830385901
14.361724657386363,11.451401807892676
14.393327355155716,11.68040830385901
14.417171363650622,11.508559648648024
14.435561208536527,11.638611544698374
14.412054322850752,11.720527997820186
14.25300642668704,11.753679910153352
14.216074340844669,11.748230287345649
14.11242629363322,11.556025758195892
14.2141139113205,11.753679910153352
14.197475828509686,11.49457359481682
14.218041097769053,11.588601514191096
14.155628284562166,11.753679910153352
14.270311078392474,11.791017247246417
14.327088618578646,11.359029486037276
14.401113172897993,11.300922624834225
14.471662215797371,11.601340473075307
14.530265304565448,11.398559858245982
14.609338923169272,11.847011141735912
14.63122597349713,11.847011141735912
14.516647782934141,11.959277717476349
14.397220183901817,11.350932397182945
14.32388411787741,11.163723244838396
14.56677286123892,11.575698271901574
14.574309936168834,11.458727799081313
14.476756305965713,11.720527997820186
14.54643698056472,11.620149608993446
14.79284050805084,11.918640341883568
14.246528981322715,11.36706158457984
14.183044973817617,11.113462159955285
14.305847372264939,11.466000405411357
14.358554996397833,11.23009745911879
14.358119808184851,11.508559648648024
14.327555138500504,11.529178663234553
14.536215267709393,11.466000405411357
14.425098287685278,11.375029705192615
14.43788269061815,11.562626300067276
14.496391515060722,11.70353050214744
14.504583550279069,11.535958320437674
14.494250145821898,11.375029705192615
14.731632555603609,11.575698271901574
14.680815232459281,11.406281859838385
14.652889891992542,11.508559648648024
14.650247921691722,11.36706158457984
14.733649381065344,11.33453878837106
14.768799149667407,12.201701807318559
14.760133514898932,11.827010686210828
14.662440836515838,11.945914555668848
14.461547577359132,11.866619480352867
14.39695319758043,11.923238005272092
14.366625400750854,11.480389050036747
14.271049323671987,11.644690561111128
14.305921166162658,11.93237039836588
14.336426740374819,11.847011141735912
14.312586344485782,12.023539226294957
14.532912743183084,12.225716534737934
14.370929494282427,12.118471603813374
14.081137034090041,11.764490706239371
14.272642260774756,11.70353050214744
14.30534291710669,12.162759007776785
14.120514683630702,12.376470943611412
14.23854940601491,12.212064558113573
14.6157791628719,13.18382905719703
14.484039224438487,12.542626914500927
14.427665988986217,12.144543671160212
14.343828377327608,12.133453026767302
14.180920322045024,12.41927332996336
14.200776088001724,12.45494222649487
14.363151446418412,12.645762417552081
14.474474181571546,12.340859012844435
14.37052899425469,12.478911398962438
14.591939134442114,12.322565916464175
14.667399634001042,12.20862219267101
14.343925243249359,12.346883124954699
14.295713868160977,12.390942951501687
14.14246002517204,12.484160641662603
14.147666349267586,12.449536846806396
14.099965554001587,12.50744754191383
14.041486494286294,12.322565916464175
14.015211055664016,12.284944082919013
14.108604037307352,12.373551255454354
14.231851311264478,12.499745338330715
14.17196292713508,12.272082271562128
14.092397775052431,12.446823081928715
14.046957460843164,12.45494222649487
14.052765119024958,12.303931937222718
14.204787339315912,12.222320924391537
14.415551772654492,12.303931937222718
14.383341027112515,12.819134815438492
14.320766037239062,12.512549595021314
14.31359398364011,12.435894090000298
14.31246936023025,12.58847313181824
14.272132804524524,12.177096101243562
14.212181510590867,12.04813046202838
14.090728930194604,12.685068659321226
14.123500424211796,12.915465645240927
14.169119687091811,12.616381901784463
14.180807277349814,12.583744988035672
14.171935620685295,12.449536846806396
14.10630445865244,12.422062671282587
14.158216538652228,11.796239134829907
14.180409333312374,12.554896958751758
14.725465460796123,12.656836751406951
14.812832554881924,12.08781796741797
14.839820547906168,13.00643724164172
15.007564676096083,12.73314466893921
14.791405155566467,12.809727464911923
14.93390766331244,11.796239134829907
14.894063496385687,12.413671075095584
14.58623456224955,12.08781796741797
14.576314985127892,12.064194976583154
14.126410375435947,11.562626300067276
14.512024763727586,12.023539226294957
14.009706171621172,11.549381205260525
14.140218075152976,11.569183673747155
14.009105497385018,12.2358346310121
14.401895351815291,11.300922624834225
14.150237415153736,11.33453878837106
14.2249411929671,13.505704832318452
13.958052632189057,11.133870810191956
13.923923609889073,10.728412933526895
14.179848763961477,11.163723244838396
14.156299962192412,11.508559648648024
14.062688866505068,10.993100400778102
13.795559798497067,11.071351301476449
13.898737298911897,10.772863726191796
13.600975967972207,10.801436579047794
13.60285172439609,9.757670022041154
13.674839521488265,10.509055467615566
13.76468025111829,10.065139371201942
13.786053322564644,9.939981860113427
13.755414155990172,10.728412933526895
13.71747382448843,10.869488634602476
13.778534491705175,11.436586865277226
13.698494535577991,9.629844470667855
13.583277572618863,11.522352837322256
13.654537726757974,9.42918839068595
13.753419971521577,9.939981860113427
13.850206385785793,9.483251362152266
13.842354123887716,10.276440350422229
13.77684879097148,10.869488634602476
13.663295711535218,10.065139371201942
13.802932180820623,11.686239155818075
13.819388130453724,9.534540904011337
14.258327711275875,9.177896929156711
14.264366901265468,10.409967387024057
13.933504771321077,9.674293357943393
13.891065240270883,10.933203286507247
13.860585065719503,9.023763413791192
13.838398421022262,11.36706158457984
13.807517256479295,10.122295398248106
13.830302180532978,9.483251362152266
13.85226386418655,8.484853040808874
13.82119904778349,8.84146603135932
13.848332573817451,10.842820912133739
13.681132521323546,9.311415448241585
13.355100126500352,11.038562009478998
13.444998985003096,8.736121551280297
13.372253391689126,10.004517434521707
13.398436475714362,9.372034726605524
13.347111943992141,8.736121551280297
13.282468721546905,10.470590271895206
13.273532187301633,8.618358650114175
13.271983524133436,9.939981860113427
13.291809162746803,10.202334984721173
13.341218386050876,9.372034726605524
13.404234448645175,9.58332760415642
13.389552751515666,10.957594299914627
13.393667713918191,10.546095733104332
13.23161931604073,9.372034726605524
13.542367033456726,9.834626743757084
13.614019943126747,10.227651928656561
14.134980063917919,9.674293357943393
14.11792137791533,8.736121551280297
14.148149026507538,7.232606394042123
14.127760723059017,10.345430898699439
14.045826247893295,8.14846345093182
13.47304920634471,9.372034726605524
13.482079233080773,9.177896929156711
13.594502150607044,8.484853040808874
13.63135067247908,11.143920966354386
13.637150583729593,7.232606394042123
13.654634043669818,11.239229791900582
13.596763826455705,9.177896929156711
13.304836922647453,9.58332760415642
13.531281450494717,9.629844470667855
13.492735051413273,9.972770115391816
13.550620626683866,10.470590271895206
13.501642690680177,9.674293357943393
13.587513371798128,11.451401807892676
13.609900517329622,10.728412933526895
14.191878691838587,9.103796934720176
14.202351915627805,9.629844470667855
14.239983140717216,10.367409098353308
14.207526429180431,10.599204229111933
14.19916888379866,10.122295398248106
14.231886525569244,10.094125680581959
14.195122945817316,9.674293357943393
13.71940387103235,9.311415448241585
13.780049428710491,9.870992459609347
13.777970930993478,10.527747141781257
13.780553880873981,10.299970037411033
13.934541348184394,10.470590271895206
13.722288911654722,10.527747141781257
13.686282532558419,9.311415448241585
13.676899198414759,9.42918839068595
13.585023735711012,9.629844470667855
13.787494137639966,10.276440350422229
13.804329380930636,10.299970037411033
13.835133365172222,10.149693275799327
13.617264403148829,10.299970037411033
13.577245678455116,10.252343648796604
13.810927672568905,9.629844470667855
13.841161053102056,10.094125680581959
13.93758163127665,10.801436579047794
13.858334923999934,10.004517434521707
13.857482828263612,10.065139371201942
13.859882939993252,9.716850336667571
13.820850833277332,9.103796934720176
13.81023240297923,9.58332760415642
13.840702850571839,9.972770115391816
13.820290217172767,10.649633884182407
13.812528175078327,10.094125680581959
13.78937980424451,9.311415448241585
13.779308811142783,9.177896929156711
13.758248644650793,10.787252200138557
15.240731478401525,10.094125680581959
15.245382353889676,10.065139371201942
15.246921319430024,9.906081984086153
15.262189629771285,10.81542249170394
15.24490674481317,9.58332760415642
15.24295137296179,10.094125680581959
15.238355676845865,9.716850336667571
14.173750227081811,10.227651928656561
14.415847361607478,9.177896929156711
14.414792509275843,10.004517434521707
14.210016904256976,10.299970037411033
14.156124491619469,9.534540904011337
14.154455734347879,9.372034726605524
14.154176386901693,8.93676302522041
14.056677821910462,10.801436579047794
14.057142854201274,10.299970037411033
14.008314399808242,10.004517434521707
14.0074687825629,9.796888492420893
14.053859518877372,10.276440350422229
14.01766513374944,9.177896929156711
14.001547039207052,9.534540904011337
14.082291822340038,11.192710366053783
14.096595039095153,9.483251362152266
14.097588833433614,9.674293357943393
14.094738141732943,9.757670022041154
14.090648429889722,9.177896929156711
14.08935878246256,10.176360483961219
14.325904168425954,8.618358650114175
14.144630475261563,11.436586865277226
14.155744923182441,10.094125680581959
13.946568556770652,9.311415448241585
13.953230329570928,9.42918839068595
13.949774719548033,8.93676302522041
13.9358121083871,9.834626743757084
13.931069700379963,8.93676302522041
13.81325231004074,11.350932397182945
13.836508646881969,9.372034726605524
13.854406314478712,10.065139371201942
13.780269575168344,8.736121551280297
13.778276649806182,9.246882886570619
13.778733237294848,9.796888492420893
13.766725431282154,7.925392191843639
13.745597888592915,10.829215572788575
13.7519149521423,7.637830498448206
13.75691413421291,8.484853040808874
13.754438767432811,9.372034726605524
13.753686961414811,9.177896929156711
13.750514011949322,9.103796934720176
13.743693344633309,8.84146603135932
13.603572663113622,10.490007860390966
13.605021524426414,7.925392191843639
13.590894923667388,7.925392191843639
13.606165369865584,8.84146603135932
13.605226715018475,9.246882886570619
13.545565006023045,8.93676302522041
13.534632035456392,8.84146603135932
13.51744395240717,10.299970037411033
13.681146247131096,7.232606394042123
13.688588702715371,11.12371847450515
13.681972879605711,8.618358650114175
13.686234669253823,7.925392191843639
13.687198947116185,8.93676302522041
13.669474159796499,7.925392191843639
13.692959573684568,8.736121551280297
13.704985685497839,7.232606394042123
13.706291429648697,9.939981860113427
13.70971800454713,9.534540904011337
13.706210347445637,9.103796934720176
13.703329334071546,9.103796934720176
13.689763871448504,0.0
13.57834596970379,8.484853040808874
13.601046034690647,7.637830498448206
13.588128662545548,8.484853040808874
13.588641952241703,9.906081984086153
13.588633169548126,9.311415448241585
13.58674812526094,7.925392191843639
13.578398018047611,6.5401815874423646
13.393499212761501,9.757670022041154
13.405419165083996,7.232606394042123
13.407049867576308,6.5401815874423646
13.406368096673377,10.252343648796604
13.406234095865257,6.5401815874423646
13.405917842995262,7.232606394042123
13.393641030106792,6.5401815874423646
13.377030866776424,9.796888492420893
13.428877311994581,6.5401815874423646
13.435585556880136,6.5401815874423646
13.435491973306208,9.906081984086153
13.435357431573427,7.232606394042123
13.427992975161182,7.925392191843639
13.427992975161182,8.14846345093182
13.790184442253167,8.84146603135932
13.804041984563941,0.0
13.804634325596563,6.5401815874423646
13.804098750273909,9.939981860113427
13.808044858855629,6.5401815874423646
13.809591172921879,6.5401815874423646
13.800986695441164,0.0
14.01746806149731,8.330736737706506
14.029113865528105,6.5401815874423646
14.047776216060646,8.14846345093182
14.079771023505646,8.484853040808874
14.021840590941622,9.58332760415642
14.0184505856341,6.5401815874423646
14.018642812212281,0.0
14.054506513333537,8.84146603135932
14.054095396605566,7.232606394042123
14.056142767293913,7.232606394042123
14.056382115447459,9.311415448241585
14.056021302723504,7.637830498448206
14.055281976863746,0.0
14.051374145508525,6.5401815874423646
13.749186913775558,7.232606394042123
13.756016295800586,7.232606394042123
13.73358462814053,6.5401815874423646
13.734532796597591,10.509055467615566
13.734532796597591,7.232606394042123
13.989869581093169,7.232606394042123
13.984620980760377,6.5401815874423646
14.120145170658155,8.84146603135932
13.898350212072332,7.637830498448206
13.898920390505035,7.232606394042123
13.899851890221537,9.023763413791192
13.829496398550045,8.14846345093182
13.825054469606679,6.5401815874423646
13.825054469606679,6.5401815874423646
13.989817584034395,7.637830498448206
13.995908432333739,8.330736737706506
13.991181548688086,6.5401815874423646
13.990207118218423,10.546095733104332
13.96344518668579,6.5401815874423646
13.962632393238373,0.0
13.958195268366854,0.0
13.72825521667232,7.925392191843639
13.72825521667232,6.5401815874423646
13.732066512293482,6.5401815874423646
13.733415686041353,10.509055467615566
13.721470446281872,0.0
13.719836586995967,7.637830498448206
13.713297583597143,8.330736737706506
13.377749117746545,8.93676302522041
13.387810193615937,8.14846345093182
13.389932075282996,0.0
13.39261140624957,8.93676302522041
13.392499974275317,0.0
13.39031462098236,0.0
13.380139748952182,7.232606394042123
13.619900774455814,9.023763413791192
13.630175063820719,8.14846345093182
13.642603814402094,0.0
13.64309583800833,9.906081984086153
13.642634721560723,8.14846345093182
13.641089382807655,7.232606394042123
13.633369856814952,6.5401815874423646
14.384332977363297,9.023763413791192
14.3879827752733,7.925392191843639
14.387886304550257,6.5401815874423646
14.388399015882172,0.0
14.388965569131203,10.03528770993738
14.387588371290745,7.637830498448206
14.384564522993681,7.925392191843639
14.10949766186491,8.484853040808874
14.069324836791253,6.5401815874423646
14.069762390069531,0.0
14.069573926666163,10.149693275799327
14.068984807706258,7.232606394042123
14.067113433529151,7.232606394042123
14.063204819118209,7.232606394042123
14.135268601733484,9.246882886570619
14.13843638343638,6.5401815874423646
14.139524728419458,6.5401815874423646
14.138725156329873,11.00466105848527
14.1388351706912,7.637830498448206
14.137800412652217,7.637830498448206
14.134859015968033,7.232606394042123
13.858296159346093,8.93676302522041
13.876236445241425,7.637830498448206
13.878480756176112,6.5401815874423646
13.879089024647014,9.483251362152266
13.87717097257386,6.5401815874423646
13.874321866132558,8.14846345093182
13.874460460573955,0.0
13.355815120284397,9.534540904011337
13.355815120284397,7.925392191843639
13.36609434602568,6.5401815874423646
13.365575403027211,6.5401815874423646
13.370609213479367,7.232606394042123
13.368664705514243,7.232606394042123
13.367325561724604,7.637830498448206
13.368879552458038,8.736121551280297
13.382109910909534,6.5401815874423646
13.382109910909534,0.0
13.382109910909534,7.232606394042123
13.382109910909534,7.232606394042123
13.382109910909534,7.925392191843639
13.382109910909534,8.330736737706506
13.353620960745154,8.14846345093182
13.333434250318273,6.5401815874423646
13.339348403874046,7.637830498448206
13.339348403874046,6.5401815874423646
13.339348403874046,8.14846345093182
13.33474805908597,7.232606394042123
13.33474805908597,6.5401815874423646
13.209078085392061,8.84146603135932
13.209078085392061,6.5401815874423646
13.209078085392061,0.0
13.209078085392061,7.637830498448206
13.209078085392061,8.84146603135932
13.209078085392061,7.232606394042123
13.209078085392061,7.232606394042123
13.006699474798587,9.103796934720176
13.007791814444785,8.736121551280297
13.00648658121847,7.925392191843639
13.00648658121847,0.0
13.00648658121847,9.58332760415642
13.00648658121847,8.14846345093182
13.00648658121847,8.736121551280297
12.976758316211226,9.483251362152266
12.976758316211226,7.232606394042123
12.976733677361528,7.232606394042123
12.976733677361528,7.232606394042123
12.976733677361528,0.0
12.976733677361528,7.925392191843639
12.976733677361528,7.637830498448206
13.574246695965414,8.84146603135932
13.574246695965414,8.484853040808874
13.257885806599397,8.330736737706506
13.257885806599397,6.5401815874423646
13.257885806599397,7.232606394042123
13.257885806599397,7.637830498448206
13.256665328072733,7.232606394042123
13.300121202867022,8.736121551280297
13.300121202867022,6.5401815874423646
13.300068963646204,0.0
13.300068963646204,7.637830498448206
13.300068963646204,0.0
13.300068963646204,7.925392191843639
13.300068963646204,7.925392191843639
13.369399127404613,9.483251362152266
13.37076617098789,0.0
13.369203048877644,0.0
13.369203048877644,0.0
13.369203048877644,0.0
13.369203048877644,6.5401815874423646
13.369203048877644,6.5401815874423646
13.332024852588585,8.484853040808874
13.332024852588585,6.5401815874423646
13.16472956145001,0.0
13.16472956145001,6.5401815874423646
13.16484841070869,7.925392191843639
13.16484841070869,8.14846345093182
13.16484841070869,0.0
12.98533107516948,8.14846345093182
12.98533107516948,6.5401815874423646
12.984989755719427,0.0
12.984989755719427,6.5401815874423646
12.984989755719427,6.5401815874423646
12.984989755719427,8.618358650114175
12.984989755719427,7.232606394042123
13.40255735895069,9.023763413791192
13.40255735895069,0.0
13.402587583979813,6.5401815874423646
13.402587583979813,0.0
13.402587583979813,0.0
13.402587583979813,8.618358650114175
13.402587583979813,0.0
13.321294396870965,7.925392191843639
13.321294396870965,7.637830498448206
13.321603914313457,0.0
13.334565286678755,6.5401815874423646
13.334565286678755,0.0
13.334565286678755,8.484853040808874
13.334565286678755,7.637830498448206
13.779554206978538,9.023763413791192
13.779554206978538,0.0
13.77963308993374,6.5401815874423646
13.77963308993374,0.0
13.77963308993374,6.5401815874423646
13.77963308993374,8.84146603135932
13.77963308993374,0.0
13.610150980187985,8.736121551280297
13.610150980187985,6.5401815874423646
13.610097095564678,0.0
13.610097095564678,0.0
13.610097095564678,6.5401815874423646
13.610097095564678,7.637830498448206
13.610097095564678,0.0
12.954191322590807,7.637830498448206
12.954191322590807,0.0
12.953974902838826,0.0
12.953974902838826,7.232606394042123
12.953974902838826,6.5401815874423646
12.953974902838826,7.232606394042123
12.953974902838826,6.5401815874423646
12.850603629287487,8.618358650114175
12.850603629287487,0.0
12.850627984753414,0.0
12.850627984753414,6.5401815874423646
12.850627984753414,0.0
12.850627984753414,9.177896929156711
12.850627984753414,0.0
12.725644231624273,8.93676302522041
12.725644231624273,0.0
12.725555368245711,0.0
12.725555368245711,6.5401815874423646
12.725555368245711,0.0
12.725555368245711,7.637830498448206
12.725555368245711,0.0
13.044695500918943,9.177896929156711
13.044695500918943,0.0
12.976760097588095,0.0
12.976760097588095,0.0
12.976760097588095,0.0
12.976760097588095,7.232606394042123
12.976760097588095,6.5401815874423646
13.035390414222334,9.311415448241585
13.035390414222334,0.0
13.035390414222334,6.5401815874423646
