"COVID-19 doses (daily, no outliers)",Daily new confirmed deaths due to COVID-19 (no outliers)
385.0,0.0
279.0,0.0
391.0,0.0
232.0,3219929.5
298.0,0.0
476.0,0.0
209.0,0.0
342.0,0.0
96.0,0.0
84.0,0.0
279.0,0.0
51.0,0.0
386.0,0.0
545.0,0.0
384.0,0.0
384.0,0.0
45.0,0.0
524.0,0.0
22.0,0.0
407.0,0.0
32.0,0.0
425.0,0.0
230.0,0.0
84.0,0.0
460.0,0.0
474.0,0.0
605.0,0.0
251.0,0.0
837.0,0.0
198.0,3219929.5
789.0,0.0
819.0,0.0
599.0,3219929.5
646.0,3219929.5
496.0,3219929.5
642.0,0.0
152.0,0.0
138.0,0.0
380.0,3219929.5
293.0,0.0
19.0,3219929.5
31.0,0.0
590.0,3219929.5
3.0,3219929.5
461.0,0.0
530.0,3219929.5
470.0,3219929.5
40.0,0.0
19.0,0.0
73.0,0.0
7.0,0.0
32.0,0.0
535.0,0.0
426.0,3219929.5
489.0,3219929.5
454.0,3219929.5
528.0,0.0
53.0,0.0
10.0,0.0
343.0,3219929.5
276.0,3219929.5
5.0,0.0
195.0,0.0
697.0,0.0
3.0,3219929.5
570.0,0.0
9.0,0.0
1.0,0.0
578.0,3219929.5
32.0,0.0
374.0,3219929.5
7.0,3219929.5
15.0,0.0
488.0,0.0
320.0,0.0
38.0,3219929.5
1.0,0.0
1.0,0.0
352.0,0.0
463.0,3219929.5
844.0,0.0
762.0,0.0
801.0,3219929.5
560.0,0.0
122.0,3219929.5
607.0,0.0
601.0,0.0
744.0,3219929.5
2261.0,0.0
4446.0,0.0
521.0,3219929.5
1408.0,0.0
1693.0,0.0
1629.0,0.0
1883.0,0.0
1706.0,0.0
3055.0,3219929.5
22.0,0.0
1629.0,0.0
454.0,3219929.5
1247.0,3219929.5
359.0,3219929.5
681.0,3219929.5
746.0,0.0
357.0,0.0
445.0,0.0
578.0,0.0
390.0,3219929.5
403.0,3219929.5
646.0,3219929.5
127.0,3219929.5
385.0,0.0
339.0,3219929.5
353.0,3219929.5
149.0,0.0
262.0,0.0
235.0,3219929.5
259.0,3219929.5
203.0,3219929.5
241.0,3219929.5
337.0,3219929.5
38.0,0.0
188.0,0.0
177.0,3219929.5
157.0,3219929.5
101.0,0.0
205.0,3219929.5
200.0,3219929.5
87.0,0.0
98.0,0.0
126.0,3219929.5
99.0,3219929.5
122.0,3219929.5
121.0,0.0
333.0,0.0
77.0,0.0
84.0,0.0
70.0,0.0
64.0,0.0
90.0,3219929.5
65.0,0.0
357.0,0.0
35.0,0.0
114.0,0.0
89.0,0.0
88.0,0.0
85.0,0.0
128.0,0.0
65.0,3219929.5
93.0,0.0
66.0,0.0
95.0,0.0
64.0,0.0
79.0,0.0
58.0,0.0
38.0,0.0
145.0,0.0
17.0,0.0
18.0,0.0
58.0,0.0
58.0,3219929.5
64.0,0.0
37.0,0.0
61.0,0.0
81.0,0.0
107.0,0.0
82.0,0.0
517.0,3219929.5
162.0,0.0
247.0,0.0
199.0,0.0
316.0,0.0
147.0,0.0
173.0,0.0
92.0,3219929.5
121.0,0.0
77.0,0.0
93.0,0.0
95.0,3219929.5
70.0,0.0
67.0,0.0
67.0,0.0
169.0,0.0
1.0,0.0
141.0,0.0
81.0,3219929.5
114.0,0.0
78.0,0.0
86.0,0.0
90.0,3219929.5
65.0,0.0
118.0,0.0
5.0,0.0
58.0,0.0
4.0,0.0
96.0,0.0
66.0,0.0
4.0,0.0
78.0,0.0
31.0,0.0
64.0,0.0
41.0,0.0
45.0,0.0
32.0,3219929.5
59.0,0.0
43.0,0.0
49.0,0.0
71.0,0.0
55.0,0.0
45.0,0.0
43.0,0.0
19.0,0.0
30.0,0.0
14.0,0.0
33.0,0.0
31.0,0.0
45.0,0.0
33.0,0.0
33.0,0.0
1.0,3219929.5
47.0,0.0
38.0,0.0
47.0,0.0
11.0,3219929.5
34.0,0.0
39.0,0.0
33.0,0.0
12.0,0.0
48.0,0.0
35.0,0.0
23.0,0.0
23.0,0.0
37.0,0.0
37.0,0.0
35.0,0.0
12.0,3219929.5
37.0,0.0
17.0,0.0
22.0,0.0
16.0,0.0
12.0,0.0
8.0,3219929.5
28.0,0.0
12.0,0.0
17.0,0.0
166.0,3219929.5
21.0,0.0
13.0,0.0
5.0,0.0
22.0,0.0
17.0,0.0
17.0,0.0
15.0,0.0
10.0,0.0
13.0,0.0
12.0,0.0
14.0,0.0
13.0,0.0
15.0,0.0
16.0,0.0
6.0,0.0
1.0,0.0
9.0,0.0
8.0,0.0
12.0,0.0
14.0,0.0
6.0,0.0
3.0,3219929.5
5.0,0.0
6.0,0.0
22.0,0.0
7.0,0.0
11.0,0.0
1.0,3219929.5
4979.0,3190213.2
4698.0,1063404.4000000001
13209.0,1063404.4000000001
15365.0,2126809.0
14184.0,0.0
13167.0,1063404.4000000001
14119.0,1063404.4000000001
11138.0,1063404.4000000001
11762.0,0.0
7041.0,0.0
10132.0,1063404.4000000001
5891.0,0.0
7167.0,1063404.4000000001
11038.0,1063404.4000000001
8118.0,2126809.0
8557.0,3219929.5
11594.0,1063404.4000000001
9683.0,0.0
10907.0,0.0
9662.0,0.0
6219.0,0.0
7742.0,1063404.4000000001
10141.0,0.0
9165.0,0.0
7606.0,0.0
3247.0,0.0
6517.0,0.0
6534.0,3190213.2
6443.0,1063404.4000000001
7286.0,3219929.5
4672.0,1063404.4000000001
4911.0,3190213.2
668.0,1063404.4000000001
4829.0,3219929.5
5498.0,2126809.0
6657.0,3219929.5
6508.0,3219929.5
6596.0,1063404.4000000001
4543.0,3190213.2
4441.0,3190213.2
4251.0,3219929.5
6395.0,3190213.2
4613.0,3219929.5
4597.0,3190213.2
161.0,3219929.5
2700.0,3219929.5
4450.0,1063404.4000000001
1880.0,3219929.5
1765.0,3219929.5
1440.0,2126809.0
1674.0,1063404.4000000001
2346.0,0.0
2194.0,0.0
4419.0,1063404.4000000001
2397.0,2126809.0
1932.0,0.0
2891.0,1063404.4000000001
2480.0,0.0
8476.0,0.0
10690.0,1063404.4000000001
9105.0,3190213.2
6882.0,3219929.5
2596.0,3219929.5
2383.0,2126809.0
3305.0,3219929.5
1736.0,3219929.5
1605.0,3190213.2
2188.0,3190213.2
1333.0,3219929.5
1249.0,2126809.0
1437.0,3219929.5
2299.0,3219929.5
3465.0,3219929.5
3514.0,3219929.5
1312.0,3219929.5
272.0,3219929.5
1291.0,3219929.5
928.0,3219929.5
3607.0,3219929.5
4517.0,3219929.5
5840.0,3219929.5
7994.0,3219929.5
10039.0,3219929.5
2031.0,3219929.5
1776.0,3219929.5
9856.0,3219929.5
13450.0,3219929.5
13533.0,3219929.5
15242.0,3219929.5
14013.0,3219929.5
3406.0,3219929.5
3256.0,3219929.5
14300.0,3219929.5
15324.0,3219929.5
16351.0,3219929.5
17393.0,3219929.5
15913.0,3219929.5
4196.0,3219929.5
3129.0,3219929.5
12621.0,3219929.5
14530.0,3219929.5
13555.0,3219929.5
13227.0,3219929.5
14114.0,3219929.5
1833.0,3219929.5
1901.0,3219929.5
11949.0,3219929.5
14392.0,3219929.5
15438.0,3219929.5
17879.0,3219929.5
16125.0,3219929.5
3223.0,3219929.5
3353.0,3219929.5
15505.0,3219929.5
17009.0,3219929.5
18773.0,3219929.5
22575.0,3219929.5
21568.0,3219929.5
4608.0,3219929.5
2390.0,3219929.5
15766.0,3219929.5
17789.0,3219929.5
18009.0,3219929.5
20402.0,3219929.5
19236.0,3219929.5
3196.0,3219929.5
2164.0,3219929.5
16164.0,3219929.5
19951.0,3219929.5
19914.0,3219929.5
23528.0,3219929.5
21531.0,3219929.5
3571.0,3219929.5
2908.0,3219929.5
23040.0,3219929.5
30774.0,3219929.5
35461.0,3219929.5
37955.0,3219929.5
34262.0,3219929.5
13022.0,3219929.5
12386.0,3219929.5
34590.0,3219929.5
42739.0,3219929.5
48273.0,3219929.5
53204.0,3219929.5
47244.0,3219929.5
18407.0,3219929.5
13272.0,3219929.5
37158.0,3219929.5
49414.0,3219929.5
47972.0,3219929.5
50414.0,3219929.5
48102.0,3219929.5
17198.0,3219929.5
9013.0,3219929.5
37064.0,3219929.5
40008.0,3219929.5
42634.0,3219929.5
44195.0,3219929.5
42326.0,3219929.5
13303.0,3219929.5
9695.0,3219929.5
39875.0,3219929.5
46885.0,3219929.5
50204.0,3219929.5
57721.0,3219929.5
19773.0,3219929.5
14586.0,3219929.5
11463.0,3219929.5
9634.0,3219929.5
45470.0,3219929.5
45713.0,3219929.5
69803.0,3219929.5
69768.0,3219929.5
30846.0,3219929.5
19834.0,3219929.5
63426.0,3219929.5
62326.0,3219929.5
66232.0,3219929.5
73567.0,3219929.5
70357.0,3219929.5
25753.0,3219929.5
17983.0,3219929.5
59379.0,3219929.5
58434.0,3219929.5
62106.0,3219929.5
71880.0,3219929.5
61841.0,3219929.5
23141.0,3219929.5
18689.0,3219929.5
56628.0,3219929.5
60310.0,3219929.5
71333.0,3219929.5
79928.0,3219929.5
70837.0,3219929.5
22764.0,3219929.5
21203.0,3219929.5
71221.0,3219929.5
73377.0,3219929.5
80664.0,3219929.5
89232.0,3219929.5
85565.0,3219929.5
31187.0,2717081.8
25454.0,2998159.1999999997
78362.0,3219929.5
83158.0,3091851.6999999997
87511.0,3091851.6999999997
91731.0,3091851.6999999997
86278.0,2061234.4999999998
34181.0,1686464.5
27093.0,1499079.5999999999
78437.0,1218002.2
84111.0,2154926.8000000003
91446.0,1311694.6
100920.0,1592772.0
95236.0,1592772.0
43541.0,1218002.2
31476.0,1030617.2
79603.0,1218002.2
85985.0,562154.7999999999
103436.0,749539.7999999999
106682.0,1030617.2
106237.0,1499079.5999999999
46290.0,655847.3
36877.0,562154.7999999999
101418.0,374769.89999999997
105730.0,936924.76
114560.0,655847.3
115694.0,468462.38
117330.0,281077.39999999997
53015.0,655847.3
42061.0,281077.39999999997
116245.0,374769.89999999997
115982.0,374769.89999999997
120287.0,562154.7999999999
122122.0,187384.94999999998
118872.0,562154.7999999999
52812.0,187384.94999999998
42430.0,374769.89999999997
115096.0,281077.39999999997
114907.0,0.0
118512.0,374769.89999999997
120379.0,93692.474
121000.0,468462.38
51143.0,281077.39999999997
41261.0,0.0
109733.0,93692.474
113726.0,93692.474
115194.0,281077.39999999997
118156.0,0.0
115693.0,374769.89999999997
50767.0,93692.474
40688.0,187384.94999999998
112436.0,0.0
114437.0,0.0
117254.0,0.0
112383.0,187384.94999999998
111040.0,93692.474
38692.0,187384.94999999998
29422.0,0.0
32884.0,187384.94999999998
33252.0,0.0
103901.0,0.0
95696.0,93692.474
95907.0,0.0
38076.0,0.0
31425.0,0.0
95365.0,187384.94999999998
94328.0,0.0
95909.0,0.0
92950.0,0.0
98292.0,0.0
39823.0,187384.94999999998
33935.0,0.0
88976.0,93692.474
86622.0,187384.94999999998
84169.0,0.0
78040.0,93692.474
74968.0,0.0
33893.0,0.0
27663.0,0.0
69651.0,0.0
66199.0,0.0
63645.0,0.0
60081.0,0.0
62629.0,0.0
26994.0,0.0
21621.0,187384.94999999998
53859.0,187384.94999999998
52661.0,93692.474
50009.0,0.0
53567.0,0.0
57137.0,93692.474
22423.0,187384.94999999998
19104.0,0.0
55572.0,0.0
49337.0,93692.474
52377.0,0.0
46151.0,93692.474
48948.0,0.0
13045.0,0.0
12382.0,0.0
42056.0,281077.39999999997
34811.0,281077.39999999997
46219.0,93692.474
45635.0,281077.39999999997
49050.0,187384.94999999998
14644.0,93692.474
13564.0,0.0
47374.0,0.0
40922.0,93692.474
35187.0,93692.474
32876.0,187384.94999999998
34185.0,0.0
9142.0,93692.474
8338.0,187384.94999999998
28792.0,93692.474
24110.0,0.0
18677.0,0.0
19455.0,0.0
23391.0,187384.94999999998
5051.0,0.0
4387.0,0.0
17409.0,0.0
14047.0,187384.94999999998
14341.0,281077.39999999997
15241.0,93692.474
18401.0,0.0
3798.0,0.0
2328.0,0.0
14314.0,187384.94999999998
13027.0,0.0
12477.0,281077.39999999997
12123.0,281077.39999999997
15078.0,0.0
3570.0,281077.39999999997
2139.0,468462.38
11617.0,187384.94999999998
11147.0,374769.89999999997
9124.0,187384.94999999998
11071.0,187384.94999999998
14313.0,281077.39999999997
3063.0,0.0
2168.0,187384.94999999998
10135.0,0.0
913.0,0.0
11229.0,281077.39999999997
12269.0,468462.38
13100.0,93692.474
2400.0,93692.474
1394.0,93692.474
9594.0,374769.89999999997
9452.0,374769.89999999997
10408.0,281077.39999999997
10029.0,468462.38
14157.0,281077.39999999997
3014.0,374769.89999999997
1787.0,281077.39999999997
9328.0,374769.89999999997
9704.0,468462.38
11236.0,655847.3
12275.0,562154.7999999999
15152.0,562154.7999999999
3575.0,936924.76
2419.0,843232.3
14350.0,1030617.2
15659.0,1124309.7
22987.0,1030617.2
28752.0,655847.3
33026.0,936924.76
8227.0,1311694.6
5731.0,1311694.6
33086.0,1967541.9000000001
36998.0,1873849.5
44207.0,1499079.5999999999
8201.0,1967541.9000000001
37355.0,2436004.4
9320.0,2436004.4
8312.0,2436004.4
40179.0,2904466.6
43705.0,2904466.6
50617.0,3219929.5
52643.0,3219929.5
58286.0,3219929.5
14348.0,3219929.5
9500.0,3219929.5
44689.0,3219929.5
45685.0,3219929.5
47963.0,3219929.5
47957.0,3219929.5
54473.0,3219929.5
13163.0,3219929.5
8974.0,3219929.5
44091.0,3219929.5
52106.0,3219929.5
11091.0,3219929.5
51908.0,3219929.5
61023.0,3219929.5
16825.0,3219929.5
11780.0,3219929.5
50995.0,3219929.5
57298.0,3219929.5
60312.0,3219929.5
64189.0,3219929.5
71519.0,3219929.5
19462.0,3219929.5
12607.0,3219929.5
65633.0,3219929.5
73804.0,3219929.5
88960.0,3219929.5
94642.0,3219929.5
99167.0,3219929.5
32431.0,3219929.5
22446.0,3219929.5
85532.0,3219929.5
97079.0,3219929.5
95300.0,3219929.5
100373.0,3219929.5
100442.0,3219929.5
32742.0,3219929.5
21643.0,3219929.5
79984.0,3219929.5
92818.0,3219929.5
93153.0,3219929.5
96234.0,3219929.5
99403.0,3219929.5
33541.0,3219929.5
22345.0,3219929.5
84921.0,3219929.5
87788.0,3219929.5
75762.0,3219929.5
35854.0,3219929.5
582.0,3219929.5
45.0,3219929.5
1306.0,3219929.5
63028.0,3219929.5
71595.0,3219929.5
68557.0,3219929.5
53315.0,3219929.5
10966.0,3219929.5
69.0,3219929.5
15267.0,3219929.5
72086.0,3219929.5
89265.0,3219929.5
94444.0,3219929.5
101895.0,3219929.5
111867.0,3219929.5
34445.0,3219929.5
19995.0,3219929.5
79512.0,2154926.8000000003
87996.0,3219929.5
87191.0,3219929.5
85384.0,3219929.5
92757.0,3185544.0
24523.0,3091851.6999999997
12862.0,2436004.4
53971.0,2717081.8
57758.0,2623389.2
52545.0,2436004.4
54836.0,2623389.2
61881.0,1780157.0
10968.0,2154926.8000000003
6540.0,2061234.4999999998
38109.0,1686464.5
37347.0,2061234.4999999998
39603.0,1405387.0
39869.0,2061234.4999999998
56531.0,2623389.2
12071.0,2248619.3000000003
4830.0,2623389.2
30254.0,2717081.8
26099.0,3185544.0
26285.0,3219929.5
26475.0,3219929.5
36450.0,3219929.5
5686.0,3219929.5
2300.0,3219929.5
16485.0,3219929.5
16080.0,3219929.5
16127.0,3219929.5
16096.0,3219929.5
23795.0,3219929.5
2895.0,3219929.5
1907.0,3219929.5
10653.0,3219929.5
10109.0,3219929.5
10678.0,3219929.5
11304.0,3219929.5
17505.0,3219929.5
2317.0,3219929.5
932.0,3219929.5
7937.0,3219929.5
7699.0,3219929.5
7857.0,3219929.5
8140.0,3219929.5
13826.0,3219929.5
1865.0,3219929.5
723.0,3219929.5
5937.0,3219929.5
4049.0,3219929.5
5071.0,3219929.5
4985.0,3219929.5
9068.0,3219929.5
793.0,3091851.6999999997
231.0,2998159.1999999997
3614.0,3219929.5
3398.0,3219929.5
4293.0,3219929.5
4190.0,2998159.1999999997
7989.0,2342311.9
1068.0,1780157.0
223.0,2436004.4
3402.0,2436004.4
3343.0,3219929.5
3778.0,2529696.7
3822.0,2717081.8
8215.0,2998159.1999999997
549.0,1967541.9000000001
209.0,1967541.9000000001
2979.0,2154926.8000000003
2894.0,3219929.5
3589.0,1873849.5
3942.0,2717081.8
7871.0,2904466.6
521.0,2436004.4
150.0,2529696.7
2861.0,1873849.5
2960.0,2810774.0
3620.0,2717081.8
4090.0,2248619.3000000003
7268.0,1499079.5999999999
956.0,1311694.6
212.0,1967541.9000000001
2297.0,1780157.0
2026.0,2154926.8000000003
3306.0,2810774.0
3482.0,2529696.7
7203.0,2810774.0
657.0,1967541.9000000001
146.0,2061234.4999999998
2240.0,1311694.6
2448.0,1686464.5
3721.0,936924.76
4380.0,1218002.2
194.0,1218002.2
271.0,1030617.2
53.0,1218002.2
47.0,749539.7999999999
2264.0,1499079.5999999999
3111.0,1405387.0
3051.0,1686464.5
6877.0,1311694.6
899.0,1030617.2
146.0,843232.3
2205.0,749539.7999999999
1956.0,1124309.7
3048.0,936924.76
2906.0,1405387.0
5782.0,1124309.7
692.0,1030617.2
116.0,843232.3
1605.0,843232.3
1788.0,655847.3
2609.0,562154.7999999999
2622.0,655847.3
5643.0,1218002.2
397.0,843232.3
56.0,562154.7999999999
1482.0,468462.38
2002.0,374769.89999999997
2804.0,374769.89999999997
2617.0,562154.7999999999
5037.0,187384.94999999998
669.0,187384.94999999998
129.0,187384.94999999998
1564.0,281077.39999999997
1700.0,0.0
2577.0,187384.94999999998
2283.0,281077.39999999997
4856.0,93692.474
340.0,468462.38
161.0,93692.474
1601.0,0.0
1540.0,374769.89999999997
2805.0,187384.94999999998
2039.0,187384.94999999998
4480.0,0.0
476.0,187384.94999999998
129.0,93692.474
1334.0,93692.474
1587.0,187384.94999999998
1802.0,93692.474
1721.0,0.0
3625.0,187384.94999999998
475.0,93692.474
120.0,0.0
1361.0,0.0
1090.0,93692.474
1886.0,93692.474
1511.0,281077.39999999997
2805.0,0.0
232.0,93692.474
111.0,187384.94999999998
1044.0,0.0
1018.0,0.0
1443.0,0.0
1202.0,0.0
2594.0,281077.39999999997
162.0,93692.474
71.0,0.0
902.0,93692.474
971.0,0.0
1413.0,93692.474
1225.0,0.0
2395.0,93692.474
423.0,0.0
80.0,0.0
1012.0,0.0
1019.0,93692.474
1626.0,281077.39999999997
1435.0,0.0
2482.0,374769.89999999997
165.0,93692.474
79.0,93692.474
933.0,374769.89999999997
53.0,281077.39999999997
54.0,374769.89999999997
1197.0,281077.39999999997
2479.0,281077.39999999997
138.0,93692.474
87.0,187384.94999999998
1280.0,93692.474
1259.0,281077.39999999997
2197.0,374769.89999999997
1560.0,0.0
3729.0,187384.94999999998
473.0,468462.38
111.0,655847.3
3237.0,374769.89999999997
4247.0,281077.39999999997
5772.0,281077.39999999997
5809.0,655847.3
11102.0,562154.7999999999
525.0,749539.7999999999
298.0,1124309.7
5248.0,655847.3
6800.0,1030617.2
8391.0,1405387.0
7389.0,1218002.2
9465.0,1686464.5
929.0,1405387.0
216.0,655847.3
3782.0,2342311.9
5530.0,1218002.2
6176.0,1686464.5
6904.0,843232.3
8130.0,1405387.0
570.0,936924.76
157.0,1124309.7
3932.0,1124309.7
5838.0,1405387.0
6168.0,843232.3
6285.0,1124309.7
7619.0,1124309.7
324.0,1124309.7
98.0,1030617.2
4069.0,1030617.2
5414.0,749539.7999999999
6634.0,655847.3
7407.0,1405387.0
9285.0,1780157.0
1090.0,1592772.0
276.0,936924.76
4774.0,1405387.0
5910.0,936924.76
6733.0,187384.94999999998
7599.0,843232.3
8790.0,655847.3
634.0,749539.7999999999
151.0,1030617.2
4428.0,374769.89999999997
6080.0,936924.76
5855.0,1218002.2
6910.0,468462.38
7918.0,749539.7999999999
218.0,281077.39999999997
75.0,187384.94999999998
4740.0,468462.38
5697.0,749539.7999999999
6856.0,1124309.7
7193.0,936924.76
7194.0,843232.3
258.0,655847.3
72.0,468462.38
4168.0,468462.38
6162.0,936924.76
7287.0,655847.3
8623.0,749539.7999999999
10983.0,936924.76
1054.0,562154.7999999999
323.0,562154.7999999999
6357.0,936924.76
9278.0,655847.3
10817.0,936924.76
10529.0,749539.7999999999
12221.0,936924.76
491.0,936924.76
173.0,936924.76
7394.0,1311694.6
9837.0,1124309.7
88.0,1218002.2
10394.0,1780157.0
13203.0,843232.3
681.0,1686464.5
620.0,1405387.0
8885.0,1218002.2
11221.0,1592772.0
13308.0,1592772.0
14885.0,2061234.4999999998
19022.0,1405387.0
1119.0,2248619.3000000003
184.0,1405387.0
10165.0,1873849.5
13964.0,2342311.9
15259.0,2436004.4
16491.0,2154926.8000000003
21009.0,1686464.5
1425.0,1592772.0
206.0,1218002.2
9710.0,1499079.5999999999
13810.0,1124309.7
14840.0,1311694.6
16866.0,1218002.2
20850.0,1499079.5999999999
1696.0,1218002.2
198.0,1218002.2
9653.0,1311694.6
13012.0,1218002.2
13587.0,749539.7999999999
14816.0,655847.3
508.0,1499079.5999999999
1065.0,936924.76
461.0,1030617.2
7767.0,843232.3
11068.0,468462.38
11758.0,1030617.2
12770.0,843232.3
16964.0,1311694.6
944.0,843232.3
159.0,562154.7999999999
7417.0,1218002.2
10301.0,1218002.2
9545.0,562154.7999999999
9963.0,655847.3
12224.0,843232.3
287.0,562154.7999999999
122.0,749539.7999999999
5477.0,655847.3
8256.0,374769.89999999997
8912.0,749539.7999999999
226.0,468462.38
7002.0,374769.89999999997
347.0,562154.7999999999
320.0,468462.38
4560.0,281077.39999999997
6310.0,562154.7999999999
6293.0,562154.7999999999
7288.0,655847.3
8993.0,843232.3
236.0,468462.38
112.0,468462.38
3276.0,562154.7999999999
4983.0,468462.38
4852.0,374769.89999999997
4474.0,749539.7999999999
5070.0,562154.7999999999
493.0,655847.3
67.0,655847.3
2384.0,468462.38
3503.0,843232.3
3866.0,843232.3
3793.0,843232.3
3828.0,562154.7999999999
104.0,936924.76
61.0,562154.7999999999
1528.0,374769.89999999997
2339.0,749539.7999999999
2367.0,655847.3
2435.0,936924.76
2630.0,749539.7999999999
139.0,749539.7999999999
29.0,843232.3
1159.0,843232.3
1088.0,936924.76
998.0,1218002.2
735.0,936924.76
219.0,1030617.2
1.0,468462.38
199.0,374769.89999999997
446.0,1311694.6
324.0,562154.7999999999
239.0,1030617.2
7.0,1218002.2
6.0,1311694.6
492.0,843232.3
585.0,374769.89999999997
972.0,1405387.0
1049.0,562154.7999999999
1887.0,749539.7999999999
177.0,1311694.6
31.0,562154.7999999999
928.0,468462.38
982.0,1030617.2
1449.0,468462.38
1392.0,843232.3
1661.0,374769.89999999997
88.0,281077.39999999997
34.0,187384.94999999998
750.0,468462.38
876.0,468462.38
983.0,374769.89999999997
929.0,374769.89999999997
1253.0,374769.89999999997
56.0,655847.3
15.0,281077.39999999997
472.0,281077.39999999997
513.0,281077.39999999997
767.0,281077.39999999997
646.0,93692.474
1017.0,281077.39999999997
87.0,93692.474
495.0,281077.39999999997
482.0,374769.89999999997
504.0,468462.38
814.0,187384.94999999998
13.0,187384.94999999998
4.0,281077.39999999997
292.0,187384.94999999998
412.0,468462.38
382.0,281077.39999999997
483.0,562154.7999999999
528.0,93692.474
15.0,374769.89999999997
2.0,281077.39999999997
292.0,468462.38
240.0,374769.89999999997
314.0,374769.89999999997
348.0,374769.89999999997
552.0,187384.94999999998
17.0,749539.7999999999
254.0,936924.76
252.0,655847.3
379.0,468462.38
488.0,468462.38
59.0,749539.7999999999
1.0,562154.7999999999
214.0,562154.7999999999
211.0,655847.3
184.0,281077.39999999997
200.0,655847.3
358.0,749539.7999999999
12.0,749539.7999999999
1.0,374769.89999999997
168.0,562154.7999999999
189.0,468462.38
175.0,562154.7999999999
257.0,749539.7999999999
411.0,468462.38
6.0,374769.89999999997
112.0,187384.94999999998
128.0,187384.94999999998
149.0,843232.3
207.0,1124309.7
181.0,655847.3
219.0,655847.3
5.0,936924.76
108.0,562154.7999999999
139.0,1311694.6
124.0,843232.3
200.0,749539.7999999999
26.0,187384.94999999998
103.0,655847.3
113.0,562154.7999999999
179.0,1124309.7
223.0,281077.39999999997
18.0,468462.38
4.0,655847.3
71.0,187384.94999999998
63.0,468462.38
136.0,562154.7999999999
126.0,562154.7999999999
2.0,468462.38
63.0,374769.89999999997
93.0,187384.94999999998
76.0,281077.39999999997
138.0,281077.39999999997
10.0,562154.7999999999
134.0,374769.89999999997
118.0,281077.39999999997
119.0,374769.89999999997
114.0,187384.94999999998
14.0,187384.94999999998
58.0,0.0
95.0,187384.94999999998
55.0,281077.39999999997
123.0,281077.39999999997
81.0,187384.94999999998
89.0,187384.94999999998
77.0,0.0
4.0,187384.94999999998
34.0,281077.39999999997
69.0,0.0
36.0,93692.474
52.0,187384.94999999998
3.0,93692.474
27.0,93692.474
50.0,187384.94999999998
36.0,0.0
51.0,93692.474
4.0,93692.474
17.0,187384.94999999998
21.0,0.0
30.0,0.0
61.0,0.0
1.0,187384.94999999998
1.0,93692.474
18.0,187384.94999999998
28.0,0.0
52.0,0.0
25.0,0.0
32.0,0.0
2.0,0.0
13.0,0.0
50.0,0.0
22.0,0.0
30.0,0.0
4.0,93692.474
13.0,0.0
66.0,0.0
12.0,93692.474
15.0,93692.474
1.0,0.0
12.0,0.0
15.0,0.0
13.0,0.0
13.0,0.0
6.0,0.0
29.0,0.0
16.0,0.0
26.0,0.0
8.0,0.0
6.0,0.0
1.0,0.0
1.0,0.0
7.0,0.0
13.0,0.0
10.0,0.0
11.0,0.0
7.0,93692.474
18.0,0.0
12.0,0.0
8.0,0.0
4.0,0.0
16.0,0.0
8.0,0.0
6.0,0.0
7.0,0.0
9.0,0.0
9.0,0.0
5.0,0.0
1.0,0.0
5.0,0.0
18.0,0.0
8.0,0.0
6.0,0.0
8.0,0.0
12.0,0.0
12.0,0.0
13.0,0.0
6.0,0.0
2.0,0.0
58.0,0.0
15.0,0.0
13.0,93692.474
41.0,0.0
17.0,0.0
20.0,0.0
22.0,0.0
67.0,0.0
31.0,187384.94999999998
37.0,93692.474
46.0,0.0
39.0,0.0
89.0,93692.474
151.0,93692.474
126.0,187384.94999999998
2.0,0.0
316.0,0.0
916.0,93692.474
1587.0,93692.474
1953.0,187384.94999999998
46.0,281077.39999999997
2.0,187384.94999999998
1680.0,0.0
2822.0,93692.474
3041.0,93692.474
61.0,187384.94999999998
2017.0,374769.89999999997
35.0,0.0
25.0,0.0
3389.0,93692.474
5070.0,281077.39999999997
6351.0,187384.94999999998
7222.0,187384.94999999998
6814.0,281077.39999999997
61.0,187384.94999999998
27.0,93692.474
7149.0,281077.39999999997
9431.0,281077.39999999997
10650.0,374769.89999999997
10548.0,93692.474
8649.0,374769.89999999997
80.0,93692.474
61.0,374769.89999999997
8285.0,0.0
11051.0,93692.474
12057.0,281077.39999999997
12241.0,468462.38
10485.0,281077.39999999997
176.0,281077.39999999997
37.0,281077.39999999997
8910.0,0.0
11401.0,374769.89999999997
11821.0,0.0
11292.0,187384.94999999998
8170.0,562154.7999999999
110.0,0.0
27.0,374769.89999999997
7629.0,3219929.5
9689.0,0.0
10283.0,0.0
10858.0,0.0
8977.0,0.0
255.0,0.0
60.0,0.0
7118.0,2436004.4
9183.0,0.0
8034.0,0.0
7465.0,0.0
6029.0,0.0
171.0,0.0
52.0,0.0
4741.0,2436004.4
6003.0,0.0
6519.0,0.0
5423.0,0.0
78.0,0.0
6.0,0.0
6.0,0.0
3333.0,3185544.0
4724.0,0.0
5939.0,0.0
5666.0,0.0
5393.0,0.0
66.0,0.0
28.0,0.0
4031.0,3219929.5
4990.0,0.0
5017.0,0.0
4441.0,0.0
3297.0,0.0
31.0,0.0
12.0,0.0
2066.0,3219929.5
2751.0,0.0
3112.0,0.0
3004.0,0.0
2392.0,0.0
30.0,0.0
15.0,0.0
1518.0,3219929.5
